layer,head,mean_delta_h1,std_delta_h1,n_prompts,role,stability
7,5,-0.0027462899684906005,0.03092851046977245,40,neutral,0.775
7,6,-0.0014488149327891208,0.0313399481360733,40,neutral,0.725
7,7,0.001593017578125,0.010075127799120447,40,neutral,0.975
7,8,-0.01073112040758133,0.035988936470637924,40,neutral,0.75
7,9,-0.007780525088310242,0.021007511627178736,40,neutral,0.875
7,10,-0.017000129719575246,0.028376443192769277,40,neutral,0.725
7,11,-0.011864323914051057,0.02419971191135757,40,neutral,0.8
7,12,-0.011687231063842774,0.026018018728320064,40,neutral,0.825
7,13,-0.01208897555867831,0.02552296390956577,40,neutral,0.8
7,14,0.0,0.0,40,neutral,1.0
7,15,0.0,0.0,40,neutral,1.0
7,16,-1.8377602100372314e-05,0.015089880413255543,40,neutral,0.95
7,17,0.0,0.0,40,neutral,1.0
7,18,0.006784750521183014,0.031875139709863096,40,neutral,0.85
7,19,-0.0012725755572319032,0.008048474511021548,40,neutral,0.975
7,20,0.0,0.0,40,neutral,1.0
7,21,-0.001312745362520218,0.016282497206595043,40,neutral,0.925
7,22,-0.0013157635927200317,0.008321619630642884,40,neutral,0.975
7,23,5.970001220703125e-05,0.000377576029828149,40,neutral,1.0
7,24,0.0,0.0,40,neutral,1.0
7,25,0.0,0.0,40,neutral,1.0
7,26,-0.003120703250169754,0.013834167243838935,40,neutral,0.95
7,27,0.0,0.0,40,neutral,1.0
8,0,-0.003021158277988434,0.01758145111369229,40,neutral,0.9
8,1,-0.0034835785627365112,0.015538279083695563,40,neutral,0.95
8,2,-0.0027158036828041077,0.01872487569205628,40,neutral,0.9
8,3,-0.0029191285371780395,0.012907541554666741,40,neutral,0.95
8,4,-0.0018087811768054962,0.011439736615090183,40,neutral,0.975
8,5,-0.007419867068529129,0.019936584415189335,40,neutral,0.875
8,6,0.0,0.0,40,neutral,1.0
8,7,-0.012810686801870664,0.029311927710531316,40,neutral,0.75
8,8,-0.007540031522512436,0.02825990548586002,40,neutral,0.775
8,9,-0.010703641921281815,0.023746796788040647,40,neutral,0.825
8,10,-0.007486306875944137,0.03262901856693106,40,neutral,0.725
8,11,-0.0019078709185123444,0.023498025715048408,40,neutral,0.85
8,12,0.009720335404078167,0.03516412508855729,40,neutral,0.725
8,13,-0.02119482598666634,0.033947729331168484,40,neutral,0.7
8,14,-0.019456377252936363,0.040645356779691985,40,neutral,0.675
8,15,-0.016899731755256654,0.03186288408928245,40,neutral,0.7
8,16,-0.0127078615128994,0.030737038095648494,40,neutral,0.75
8,17,-0.0197834017376105,0.03262063568404836,40,neutral,0.725
8,18,-0.02253955267369747,0.03177503646902969,40,neutral,0.65
8,19,-0.009484895318746567,0.031436376578578513,40,neutral,0.725
8,20,-0.025295481334129972,0.037259150750346255,40,neutral,0.6
8,21,-0.02679414041340351,0.040447331081755945,40,neutral,0.55
8,22,0.004862306515375774,0.03696038322442557,40,neutral,0.825
8,23,-0.001427866518497467,0.00903062078629388,40,neutral,0.975
8,24,-0.025196348251331418,0.033590869181146635,40,neutral,0.625
8,25,-0.024757744097520434,0.03986118105746675,40,neutral,0.6
8,26,-0.02443163258334001,0.03563440761222178,40,neutral,0.65
8,27,-0.0026675134897232054,0.011776982272618738,40,neutral,0.95
9,0,0.0051841259002685545,0.025413450526478826,40,neutral,0.875
9,1,-0.007676225652297338,0.026345368058785432,40,neutral,0.825
9,2,-0.0200589503099521,0.031273457443678494,40,neutral,0.675
9,3,0.00478515625,0.017133171853764395,40,neutral,0.925
9,4,-0.008249704539775849,0.021707967878319943,40,neutral,0.85
9,5,0.0,0.0,40,neutral,1.0
9,6,0.006195121506849925,0.03248649775972913,40,neutral,0.725
9,7,-0.00671085533996423,0.02050183955035131,40,neutral,0.9
9,8,-0.009806347886721294,0.03125886885422736,40,neutral,0.725
9,9,-0.0010908938944339751,0.016714999417412293,40,neutral,0.925
9,10,-0.001379789412021637,0.00872655446674577,40,neutral,0.975
9,11,-0.0022617614221951314,0.03483915694627358,40,neutral,0.75
9,12,-0.00804840326309204,0.02159480395042999,40,neutral,0.875
9,13,0.0,0.0,40,neutral,1.0
9,14,-0.005837019383907318,0.02561992034901457,40,neutral,0.8
9,15,0.0,0.0,40,neutral,1.0
9,16,0.0,0.0,40,neutral,1.0
9,17,-0.0028593219816684724,0.012622273567827759,40,neutral,0.95
9,18,-0.0026798561215400697,0.011834583044290222,40,neutral,0.95
9,19,-0.004337795078754425,0.01552055445515858,40,neutral,0.925
9,20,-0.0013864025473594665,0.01490264625509906,40,neutral,0.925
9,21,-0.008780387789011001,0.031762547791619127,40,neutral,0.75
9,22,0.0032474053757531305,0.02023193930506976,40,neutral,0.9
9,23,0.001977292199929555,0.03799547796328604,40,neutral,0.775
9,24,-0.007233384996652603,0.036926929140847005,40,neutral,0.725
9,25,0.017840333034594855,0.03478488718697252,40,neutral,0.775
9,26,-6.387680768966675e-05,0.0195674302031614,40,neutral,0.9
9,27,-0.0012938767671585084,0.00818319519159247,40,neutral,0.975
10,0,-0.00129069983959198,0.008163102537449257,40,neutral,0.975
10,1,0.0,0.0,40,neutral,1.0
10,2,-0.004322152783473332,0.02182708361468548,40,neutral,0.875
