layer,head,mean_delta_h1,std_delta_h1,n_prompts,role,stability
1,9,0.0,0.0,40,neutral,1.0
1,10,0.0,0.0,40,neutral,1.0
1,11,-0.0013826742768287658,0.008744799953810152,40,neutral,0.975
1,12,-0.0013434261083602906,0.008496572741109383,40,neutral,0.975
1,13,-0.039185422907272977,0.03175705554349589,40,bridge,0.625
1,14,0.0,0.0,40,neutral,1.0
1,15,-0.016413510590791703,0.029163623304021197,40,neutral,0.75
1,16,-0.01382049173116684,0.03107779397878421,40,neutral,0.825
1,17,-0.058384069576859474,0.032029760668117184,40,bridge,0.825
1,18,-0.006541916728019714,0.03410117626496498,40,neutral,0.95
1,19,-0.03196065276861191,0.037292949518251364,40,bridge,0.5
1,20,0.0,0.0,40,neutral,1.0
1,21,-0.07457102738853012,0.009684123806066447,40,bridge,1.0
1,22,-0.0013270258903503418,0.008392848655039878,40,neutral,0.975
1,23,-0.005706707388162613,0.01735947882882886,40,neutral,0.9
1,24,-0.03943314303954442,0.03838959083418498,40,bridge,0.55
1,25,0.0,0.0,40,neutral,1.0
1,26,0.0,0.0,40,neutral,1.0
