prompt_id,category,layer,head,delta_h1,role
adv_004,adversarial,20,5,-0.07248866558074951,bridge
adv_004,adversarial,20,6,0.0,neutral
adv_004,adversarial,20,7,0.0,neutral
adv_004,adversarial,20,8,-0.008569943904876712,neutral
adv_004,adversarial,20,9,0.0,neutral
adv_004,adversarial,20,10,0.05615234375,cone
adv_004,adversarial,20,11,-0.001365323861440032,neutral
adv_004,adversarial,20,12,-0.05633187294006348,bridge
adv_004,adversarial,20,13,0.0,neutral
adv_004,adversarial,20,14,0.0,neutral
adv_004,adversarial,20,15,0.08941650390625,cone
adv_004,adversarial,20,16,0.0,neutral
adv_004,adversarial,20,17,0.0017178058624267578,neutral
adv_004,adversarial,20,18,0.0,neutral
adv_004,adversarial,20,19,0.0,neutral
adv_004,adversarial,20,20,-0.07530739903450012,bridge
adv_004,adversarial,20,21,-0.07041750103235245,bridge
adv_004,adversarial,20,22,0.005649471483310728,neutral
adv_004,adversarial,20,23,-0.05781155824661255,bridge
adv_004,adversarial,20,24,-0.08923583764296311,bridge
adv_004,adversarial,20,25,-0.024673973520596817,neutral
adv_004,adversarial,20,26,-0.007974599871565319,neutral
adv_004,adversarial,20,27,-0.018696672674538423,neutral
adv_004,adversarial,20,28,0.0,neutral
adv_004,adversarial,20,29,-0.05522698163986206,bridge
adv_004,adversarial,20,30,-0.07023502141237259,bridge
adv_004,adversarial,20,31,-0.05974622206254439,bridge
adv_004,adversarial,21,0,-0.059471189975738525,bridge
adv_004,adversarial,21,1,0.057698567708333336,cone
adv_004,adversarial,21,2,-0.07261693477630615,bridge
adv_004,adversarial,21,3,-0.008996844291687012,neutral
adv_004,adversarial,21,4,0.03475032250086466,cone
adv_004,adversarial,21,5,0.0,neutral
adv_004,adversarial,21,6,0.026831597089767456,neutral
adv_004,adversarial,21,7,-0.060271233320236206,bridge
adv_004,adversarial,21,8,0.0,neutral
adv_004,adversarial,21,9,-0.06568120419979095,bridge
adv_004,adversarial,21,10,0.0,neutral
adv_004,adversarial,21,11,0.05322265625,cone
adv_004,adversarial,21,12,0.009431615471839905,neutral
adv_004,adversarial,21,13,-0.069974680741628,bridge
adv_004,adversarial,21,14,-0.05228239297866821,bridge
adv_004,adversarial,21,15,0.0,neutral
adv_004,adversarial,21,16,0.0,neutral
adv_004,adversarial,21,17,0.0,neutral
adv_004,adversarial,21,18,-0.05188077688217163,bridge
adv_004,adversarial,21,19,0.0,neutral
adv_004,adversarial,21,20,-0.06199153264363607,bridge
adv_004,adversarial,21,21,-0.061286941170692444,bridge
adv_004,adversarial,21,22,0.08303519090016684,cone
adv_004,adversarial,21,23,-0.025212109088897705,neutral
adv_004,adversarial,21,24,0.0,neutral
adv_004,adversarial,21,25,-0.050239622592926025,bridge
adv_004,adversarial,21,26,0.06811809539794922,cone
adv_004,adversarial,21,27,0.01624646782875061,neutral
adv_004,adversarial,21,28,0.0,neutral
adv_004,adversarial,21,29,-0.06594780087471008,bridge
adv_004,adversarial,21,30,0.0,neutral
adv_004,adversarial,21,31,0.0,neutral
adv_004,adversarial,22,0,0.0,neutral
adv_004,adversarial,22,1,-0.053991347551345825,bridge
adv_004,adversarial,22,2,0.0,neutral
adv_004,adversarial,22,3,0.0,neutral
adv_004,adversarial,22,4,0.0,neutral
adv_004,adversarial,22,5,0.0,neutral
adv_004,adversarial,22,6,0.0,neutral
adv_004,adversarial,22,7,0.012041836977005005,neutral
adv_004,adversarial,22,8,0.0,neutral
adv_004,adversarial,22,9,-0.0665515661239624,bridge
adv_004,adversarial,22,10,-0.009793996810913086,neutral
adv_004,adversarial,22,11,0.0,neutral
adv_004,adversarial,22,12,0.0,neutral
adv_004,adversarial,22,13,0.0,neutral
adv_004,adversarial,22,14,0.0,neutral
adv_004,adversarial,22,15,0.0,neutral
adv_004,adversarial,22,16,0.0,neutral
adv_004,adversarial,22,17,-0.06311929225921631,bridge
adv_004,adversarial,22,18,0.0,neutral
adv_004,adversarial,22,19,0.0,neutral
adv_004,adversarial,22,20,-0.061125409603118894,bridge
adv_004,adversarial,22,21,-0.014481583466896653,neutral
adv_004,adversarial,22,22,0.03429268642708107,cone
adv_004,adversarial,22,23,-0.007354136669274536,neutral
adv_004,adversarial,22,24,-0.08088329765531752,bridge
adv_004,adversarial,22,25,-0.07288414239883423,bridge
adv_004,adversarial,22,26,-0.06552529335021973,bridge
adv_004,adversarial,22,27,-0.051856935024261475,bridge
adv_004,adversarial,22,28,0.0,neutral
adv_004,adversarial,22,29,-0.07804242769877116,bridge
adv_004,adversarial,22,30,0.007567384026267318,neutral
adv_004,adversarial,22,31,0.0,neutral
adv_004,adversarial,23,0,0.006205876668294273,neutral
adv_004,adversarial,23,1,0.0,neutral
adv_004,adversarial,23,2,0.0,neutral
adv_004,adversarial,23,3,0.0,neutral
adv_004,adversarial,23,4,-0.00830537622625177,neutral
adv_004,adversarial,23,5,0.003880413373311367,neutral
adv_004,adversarial,23,6,0.00200306375821431,neutral
adv_004,adversarial,23,7,-0.0014477946928569269,neutral
adv_004,adversarial,23,8,0.0,neutral
adv_004,adversarial,23,9,0.0,neutral
adv_004,adversarial,23,10,0.0,neutral
adv_004,adversarial,23,11,0.00584837794303894,neutral
adv_004,adversarial,23,12,-0.059817224740982056,bridge
adv_004,adversarial,23,13,0.09964519739151001,cone
adv_004,adversarial,23,14,0.0,neutral
adv_004,adversarial,23,15,-0.05981096625328064,bridge
adv_004,adversarial,23,16,-0.06395196914672852,bridge
adv_004,adversarial,23,17,0.0,neutral
adv_004,adversarial,23,18,0.0,neutral
adv_004,adversarial,23,19,-0.05061525106430054,bridge
adv_004,adversarial,23,20,0.0,neutral
adv_004,adversarial,23,21,0.01250361800193786,neutral
adv_004,adversarial,23,22,0.0,neutral
adv_004,adversarial,23,23,0.0,neutral
adv_004,adversarial,23,24,-0.07806473970413208,bridge
adv_004,adversarial,23,25,0.0,neutral
adv_004,adversarial,23,26,-0.05821257829666138,bridge
adv_004,adversarial,23,27,0.0,neutral
adv_004,adversarial,23,28,-0.054046034812927246,bridge
adv_004,adversarial,23,29,0.022653559843699142,neutral
adv_004,adversarial,23,30,-0.061971426010131836,bridge
adv_004,adversarial,23,31,-0.06127047538757324,bridge
adv_004,adversarial,24,0,0.0,neutral
adv_004,adversarial,24,1,0.0,neutral
adv_004,adversarial,24,2,-0.05748269955317179,bridge
adv_004,adversarial,24,3,0.0,neutral
adv_004,adversarial,24,4,-0.0565701425075531,bridge
adv_004,adversarial,24,5,-0.05746304988861084,bridge
adv_004,adversarial,24,6,-0.05281555652618408,bridge
adv_004,adversarial,24,7,-0.05996859073638916,bridge
adv_004,adversarial,24,8,0.0,neutral
adv_004,adversarial,24,9,-0.057370901107788086,bridge
adv_004,adversarial,24,10,-0.052588075399398804,bridge
adv_004,adversarial,24,11,-0.05630362033843994,bridge
adv_004,adversarial,24,12,0.0,neutral
adv_004,adversarial,24,13,-0.05906397104263306,bridge
adv_004,adversarial,24,14,0.0,neutral
adv_004,adversarial,24,15,0.0,neutral
adv_004,adversarial,24,16,0.0,neutral
adv_004,adversarial,24,17,0.0,neutral
adv_004,adversarial,24,18,0.0,neutral
adv_004,adversarial,24,19,0.0,neutral
adv_004,adversarial,24,20,-0.07155310256140572,bridge
adv_004,adversarial,24,21,0.041032977402210236,cone
adv_004,adversarial,24,22,-0.009831947939736504,neutral
adv_004,adversarial,24,23,-0.07223206758499146,bridge
adv_004,adversarial,24,24,0.0,neutral
adv_004,adversarial,24,25,0.0,neutral
adv_004,adversarial,24,26,0.0,neutral
adv_004,adversarial,24,27,0.0,neutral
adv_004,adversarial,24,28,-0.05300337076187134,bridge
adv_004,adversarial,24,29,0.0,neutral
adv_004,adversarial,24,30,-0.08504141569137573,bridge
adv_004,adversarial,24,31,0.010666847229003906,neutral
adv_004,adversarial,25,0,0.0,neutral
adv_004,adversarial,25,1,-0.05408322811126709,bridge
adv_004,adversarial,25,2,-0.06309139728546143,bridge
adv_004,adversarial,25,3,-0.060009896755218506,bridge
adv_004,adversarial,25,4,-0.051123619079589844,bridge
adv_004,adversarial,25,5,0.0,neutral
adv_004,adversarial,25,6,0.0,neutral
adv_004,adversarial,25,7,-0.06304037570953369,bridge
adv_004,adversarial,25,8,-0.06113901734352112,bridge
adv_004,adversarial,25,9,-0.05585736036300659,bridge
adv_004,adversarial,25,10,-0.054787278175354004,bridge
adv_004,adversarial,25,11,-0.07137435674667358,bridge
adv_004,adversarial,25,12,0.0,neutral
adv_004,adversarial,25,13,0.03668200969696045,cone
adv_004,adversarial,25,14,0.0,neutral
adv_004,adversarial,25,15,-0.05624634027481079,bridge
adv_004,adversarial,25,16,0.0,neutral
adv_004,adversarial,25,17,-0.05753898620605469,bridge
adv_004,adversarial,25,18,-0.08606073260307312,bridge
adv_004,adversarial,25,19,0.0,neutral
adv_004,adversarial,25,20,-0.06086766719818115,bridge
adv_004,adversarial,25,21,0.0,neutral
adv_004,adversarial,25,22,0.0,neutral
adv_004,adversarial,25,23,0.0,neutral
adv_004,adversarial,25,24,0.0,neutral
adv_004,adversarial,25,25,-0.051770031452178955,bridge
adv_004,adversarial,25,26,-0.05111438035964966,bridge
adv_004,adversarial,25,27,0.0,neutral
adv_004,adversarial,25,28,0.0,neutral
adv_004,adversarial,25,29,0.0,neutral
adv_004,adversarial,25,30,-0.056609705090522766,bridge
adv_004,adversarial,25,31,-0.05950570106506348,bridge
adv_004,adversarial,26,0,-0.0579301118850708,bridge
adv_004,adversarial,26,1,0.0,neutral
adv_004,adversarial,26,2,0.0,neutral
adv_004,adversarial,26,3,0.0,neutral
adv_004,adversarial,26,4,0.025593058629469437,neutral
adv_004,adversarial,26,5,0.0,neutral
adv_004,adversarial,26,6,-0.0698317289352417,bridge
adv_004,adversarial,26,7,-0.06303353442086114,bridge
adv_004,adversarial,26,8,0.0,neutral
adv_004,adversarial,26,9,-0.06637084484100342,bridge
adv_004,adversarial,26,10,-0.07077488303184509,bridge
adv_004,adversarial,26,11,0.0,neutral
adv_004,adversarial,26,12,0.0,neutral
adv_004,adversarial,26,13,-0.05506587028503418,bridge
adv_004,adversarial,26,14,-0.07266701459884643,bridge
adv_004,adversarial,26,15,-0.06430137157440186,bridge
adv_004,adversarial,26,16,0.0,neutral
adv_004,adversarial,26,17,-0.07933743298053741,bridge
adv_004,adversarial,26,18,0.0582275390625,cone
adv_004,adversarial,26,19,0.0,neutral
adv_004,adversarial,26,20,0.0,neutral
adv_004,adversarial,26,21,-0.07599443197250366,bridge
adv_004,adversarial,26,22,0.0,neutral
adv_004,adversarial,26,23,0.0,neutral
adv_004,adversarial,26,24,0.0,neutral
adv_004,adversarial,26,25,-0.05509097874164581,bridge
adv_004,adversarial,26,26,-0.0589790940284729,bridge
adv_004,adversarial,26,27,-0.0820457935333252,bridge
adv_004,adversarial,26,28,0.0,neutral
adv_004,adversarial,26,29,0.064208984375,cone
adv_004,adversarial,26,30,0.0,neutral
adv_004,adversarial,26,31,-0.06506669521331787,bridge
adv_004,adversarial,27,0,0.0,neutral
adv_004,adversarial,27,1,0.0,neutral
adv_004,adversarial,27,2,0.0,neutral
adv_004,adversarial,27,3,0.0,neutral
adv_004,adversarial,27,4,0.0,neutral
adv_004,adversarial,27,5,0.0,neutral
adv_004,adversarial,27,6,-0.05141866207122803,bridge
adv_004,adversarial,27,7,0.0,neutral
adv_004,adversarial,27,8,0.0,neutral
adv_004,adversarial,27,9,-0.054546013474464417,bridge
adv_004,adversarial,27,10,-0.07460802793502808,bridge
adv_004,adversarial,27,11,0.0,neutral
adv_004,adversarial,27,12,0.0,neutral
adv_004,adversarial,27,13,-0.06620100140571594,bridge
adv_004,adversarial,27,14,0.0,neutral
adv_004,adversarial,27,15,0.0,neutral
adv_004,adversarial,27,16,0.0,neutral
adv_004,adversarial,27,17,-0.06599417328834534,bridge
adv_004,adversarial,27,18,-0.05161362886428833,bridge
adv_004,adversarial,27,19,-0.059790804982185364,bridge
adv_004,adversarial,27,20,-0.07290089130401611,bridge
adv_004,adversarial,27,21,-0.08475857973098755,bridge
adv_004,adversarial,27,22,-0.059769779443740845,bridge
adv_004,adversarial,27,23,-0.06960110863049825,bridge
adv_004,adversarial,27,24,-0.07201988498369853,bridge
adv_004,adversarial,27,25,0.010211596122154817,neutral
adv_004,adversarial,27,26,-0.0858542521794637,bridge
adv_004,adversarial,27,27,-0.02124767411838878,neutral
adv_004,adversarial,27,28,0.054443359375,cone
adv_004,adversarial,27,29,0.0,neutral
adv_004,adversarial,27,30,0.0,neutral
adv_004,adversarial,27,31,0.0,neutral
adv_004,adversarial,28,0,-0.014899277687072748,neutral
adv_004,adversarial,28,1,-0.05409371852874756,bridge
adv_004,adversarial,28,2,0.0,neutral
adv_004,adversarial,28,3,-0.06096243858337402,bridge
adv_004,adversarial,28,4,-0.0679139792919159,bridge
adv_004,adversarial,28,5,0.0,neutral
adv_004,adversarial,28,6,0.0,neutral
adv_004,adversarial,28,7,0.0,neutral
adv_004,adversarial,28,8,0.0,neutral
adv_004,adversarial,28,9,0.0,neutral
adv_004,adversarial,28,10,-0.07141715288162231,bridge
adv_004,adversarial,28,11,-0.053227245807647705,bridge
adv_004,adversarial,28,12,0.009113460779190063,neutral
adv_004,adversarial,28,13,0.0,neutral
adv_004,adversarial,28,14,-0.08845686912536621,bridge
adv_004,adversarial,28,15,0.0,neutral
adv_004,adversarial,28,16,-0.05876495440800985,bridge
adv_004,adversarial,28,17,0.0,neutral
adv_004,adversarial,28,18,0.0159853994846344,neutral
adv_004,adversarial,28,19,-0.06026238203048706,bridge
adv_004,adversarial,28,20,0.0,neutral
adv_004,adversarial,28,21,-0.07609593868255615,bridge
adv_004,adversarial,28,22,0.0,neutral
adv_004,adversarial,28,23,-0.09581785766701949,bridge
adv_004,adversarial,28,24,0.0,neutral
adv_004,adversarial,28,25,0.0,neutral
adv_004,adversarial,28,26,0.0,neutral
adv_004,adversarial,28,27,0.0,neutral
adv_004,adversarial,28,28,0.0,neutral
adv_004,adversarial,28,29,0.0,neutral
adv_004,adversarial,28,30,-0.07537364959716797,bridge
adv_004,adversarial,28,31,-0.07821941375732422,bridge
adv_004,adversarial,29,0,0.03499765694141388,cone
adv_004,adversarial,29,1,-0.07101152837276459,bridge
adv_004,adversarial,29,2,-0.07942404349644978,bridge
adv_004,adversarial,29,3,-0.07686319947242737,bridge
adv_004,adversarial,29,4,-0.06508436799049377,bridge
adv_004,adversarial,29,5,-0.06878557801246643,bridge
adv_004,adversarial,29,6,-0.05934132635593414,bridge
adv_004,adversarial,29,7,-0.058119162917137146,bridge
adv_004,adversarial,29,8,-0.07151192426681519,bridge
adv_004,adversarial,29,9,-0.08898846002725455,bridge
adv_004,adversarial,29,10,-0.06236823797225952,bridge
adv_004,adversarial,29,11,0.0001852013277665321,neutral
adv_004,adversarial,29,12,-0.07945106246254661,bridge
adv_004,adversarial,29,13,-0.07499850789705913,bridge
adv_004,adversarial,29,14,-0.08228543225456686,bridge
adv_004,adversarial,29,15,-0.0957907239596049,bridge
adv_004,adversarial,29,16,-0.05968468529837472,bridge
adv_004,adversarial,29,17,-0.06042593717575073,bridge
adv_004,adversarial,29,18,-0.05561992526054382,bridge
adv_004,adversarial,29,19,0.018742725253105164,neutral
adv_004,adversarial,29,20,-0.056684911251068115,bridge
adv_004,adversarial,29,21,0.0,neutral
adv_004,adversarial,29,22,0.0,neutral
adv_004,adversarial,29,23,-0.08375507593154907,bridge
adv_004,adversarial,29,24,-0.06234538555145264,bridge
adv_004,adversarial,29,25,0.0,neutral
adv_004,adversarial,29,26,-0.06909075379371643,bridge
adv_004,adversarial,29,27,0.0,neutral
adv_004,adversarial,29,28,-0.05166584253311157,bridge
adv_004,adversarial,29,29,0.0,neutral
adv_004,adversarial,29,30,-0.05531531572341919,bridge
adv_004,adversarial,29,31,-0.06052666902542114,bridge
adv_004,adversarial,30,0,-0.05016303062438965,bridge
adv_004,adversarial,30,1,-0.06717540820439656,bridge
adv_004,adversarial,30,2,0.0,neutral
adv_004,adversarial,30,3,-0.06728512048721313,bridge
adv_004,adversarial,30,4,0.12744140625,cone
adv_004,adversarial,30,5,0.0,neutral
adv_004,adversarial,30,6,-0.058656513690948486,bridge
adv_004,adversarial,30,7,0.0,neutral
adv_004,adversarial,30,8,-0.06890781223773956,bridge
adv_004,adversarial,30,9,-0.09249494075775147,bridge
adv_004,adversarial,30,10,-0.0504683256149292,bridge
adv_004,adversarial,30,11,-0.07740354537963867,bridge
adv_004,adversarial,30,12,-0.06788799166679382,bridge
adv_004,adversarial,30,13,-0.0615384578704834,bridge
adv_004,adversarial,30,14,-0.06564167141914368,bridge
adv_004,adversarial,30,15,0.0,neutral
adv_004,adversarial,30,16,0.0,neutral
adv_004,adversarial,30,17,0.0,neutral
adv_004,adversarial,30,18,0.0,neutral
adv_004,adversarial,30,19,0.0,neutral
adv_004,adversarial,30,20,0.0,neutral
adv_004,adversarial,30,21,0.0,neutral
adv_004,adversarial,30,22,0.0,neutral
adv_004,adversarial,30,23,0.0,neutral
adv_004,adversarial,30,24,-0.07530808448791504,bridge
adv_004,adversarial,30,25,-0.07701347768306732,bridge
adv_004,adversarial,30,26,-0.07038676738739014,bridge
adv_004,adversarial,30,27,-0.0699455738067627,bridge
adv_004,adversarial,30,28,-0.055717289447784424,bridge
adv_004,adversarial,30,29,-0.0606423020362854,bridge
adv_004,adversarial,30,30,0.0,neutral
adv_004,adversarial,30,31,0.0,neutral
adv_004,adversarial,31,0,-0.05127519369125366,bridge
adv_004,adversarial,31,1,0.0,neutral
adv_004,adversarial,31,2,-0.05337178707122803,bridge
adv_004,adversarial,31,3,-0.0724305808544159,bridge
adv_004,adversarial,31,4,-0.07811504602432251,bridge
adv_004,adversarial,31,5,-0.08642735481262206,bridge
adv_004,adversarial,31,6,-0.06854654848575592,bridge
adv_004,adversarial,31,7,-0.05369669198989868,bridge
adv_004,adversarial,31,8,0.0,neutral
adv_004,adversarial,31,9,-0.05458998680114746,bridge
adv_004,adversarial,31,10,0.0,neutral
adv_004,adversarial,31,11,-0.006361961364746094,neutral
adv_004,adversarial,31,12,-0.06678591171900432,bridge
adv_004,adversarial,31,13,-0.08658823370933533,bridge
adv_004,adversarial,31,14,-0.0650128722190857,bridge
adv_004,adversarial,31,15,-0.07250887155532837,bridge
adv_004,adversarial,31,16,0.0,neutral
adv_004,adversarial,31,17,-0.05186176300048828,bridge
adv_004,adversarial,31,18,0.0,neutral
adv_004,adversarial,31,19,0.0,neutral
adv_004,adversarial,31,20,-0.05279010534286499,bridge
adv_004,adversarial,31,21,-0.05952337384223938,bridge
adv_004,adversarial,31,22,0.0,neutral
adv_004,adversarial,31,23,0.0,neutral
adv_004,adversarial,31,24,-0.062043070793151855,bridge
adv_004,adversarial,31,25,-0.06392091512680054,bridge
adv_004,adversarial,31,26,-0.07824283838272095,bridge
adv_004,adversarial,31,27,0.0,neutral
adv_004,adversarial,31,28,0.01245349730764117,neutral
adv_004,adversarial,31,29,-0.05293208360671997,bridge
adv_004,adversarial,31,30,-0.09250340717179435,bridge
adv_004,adversarial,31,31,-0.08107776366747342,bridge
adv_004,adversarial,32,0,-0.06533592939376831,bridge
adv_004,adversarial,32,1,-0.055319368839263916,bridge
adv_004,adversarial,32,2,-0.004977329210801559,neutral
adv_004,adversarial,32,3,-0.05594639480113983,bridge
adv_004,adversarial,32,4,0.0,neutral
adv_004,adversarial,32,5,-0.014015406370162964,neutral
adv_004,adversarial,32,6,-0.06867903470993042,bridge
adv_004,adversarial,32,7,-0.07288064956665039,bridge
adv_004,adversarial,32,8,-0.08969566226005554,bridge
adv_004,adversarial,32,9,0.0,neutral
adv_004,adversarial,32,10,-0.0710912545522054,bridge
adv_004,adversarial,32,11,0.014210588402218283,neutral
adv_004,adversarial,32,12,0.0,neutral
adv_004,adversarial,32,13,0.0,neutral
adv_004,adversarial,32,14,0.0,neutral
adv_004,adversarial,32,15,-0.05813801288604736,bridge
adv_004,adversarial,32,16,0.0,neutral
adv_004,adversarial,32,17,0.0,neutral
adv_004,adversarial,32,18,-0.061402857303619385,bridge
adv_004,adversarial,32,19,0.0,neutral
adv_004,adversarial,32,20,0.0,neutral
adv_004,adversarial,32,21,0.0,neutral
adv_004,adversarial,32,22,0.0,neutral
adv_004,adversarial,32,23,0.0,neutral
adv_004,adversarial,32,24,0.0,neutral
adv_004,adversarial,32,25,0.0,neutral
adv_004,adversarial,32,26,0.0,neutral
adv_004,adversarial,32,27,0.0,neutral
adv_004,adversarial,32,28,-0.07480385899543762,bridge
adv_004,adversarial,32,29,-0.07552611827850342,bridge
adv_004,adversarial,32,30,-0.06694519519805908,bridge
adv_004,adversarial,32,31,0.0,neutral
adv_004,adversarial,33,0,0.0,neutral
adv_004,adversarial,33,1,-0.0705321729183197,bridge
adv_004,adversarial,33,2,-0.06652084986368816,bridge
adv_004,adversarial,33,3,0.0,neutral
adv_004,adversarial,33,4,0.0,neutral
adv_004,adversarial,33,5,0.0,neutral
adv_004,adversarial,33,6,0.05126953125,cone
adv_004,adversarial,33,7,0.0,neutral
adv_004,adversarial,33,8,0.0,neutral
adv_004,adversarial,33,9,-0.06722056865692139,bridge
adv_004,adversarial,33,10,-0.06004741191864014,bridge
adv_004,adversarial,33,11,-0.07373051345348358,bridge
adv_004,adversarial,33,12,-0.07195542752742767,bridge
adv_004,adversarial,33,13,-0.0678260087966919,bridge
adv_004,adversarial,33,14,-0.0739496648311615,bridge
adv_004,adversarial,33,15,-0.0702868327498436,bridge
adv_004,adversarial,33,16,-0.06695747375488281,bridge
adv_004,adversarial,33,17,-0.0693027675151825,bridge
adv_004,adversarial,33,18,-0.07116466760635376,bridge
adv_004,adversarial,33,19,-0.06018324693044027,bridge
adv_004,adversarial,33,20,-0.0679091066122055,bridge
adv_004,adversarial,33,21,-0.062150140603383384,bridge
adv_004,adversarial,33,22,-0.05483651161193848,bridge
adv_004,adversarial,33,23,-0.07013285160064697,bridge
adv_004,adversarial,33,24,-0.12257999181747437,bridge
adv_004,adversarial,33,25,-0.05432671308517456,bridge
adv_004,adversarial,33,26,0.0,neutral
adv_004,adversarial,33,27,-0.050698816776275635,bridge
adv_004,adversarial,33,28,-0.07275821153934185,bridge
adv_004,adversarial,33,29,-0.07740432620048524,bridge
adv_004,adversarial,33,30,-0.07677852213382722,bridge
adv_004,adversarial,33,31,-0.08080099758348967,bridge
adv_004,adversarial,34,0,-0.06308891375859578,bridge
adv_004,adversarial,34,1,-0.05406109491984049,bridge
adv_004,adversarial,34,2,-0.06424979865550995,bridge
adv_004,adversarial,34,3,-0.07381179928779602,bridge
adv_004,adversarial,34,4,-0.05557924509048462,bridge
adv_004,adversarial,34,5,-0.08855282408850533,bridge
adv_004,adversarial,34,6,-0.07995484272638957,bridge
adv_004,adversarial,34,7,-0.07326889038085938,bridge
adv_004,adversarial,34,8,0.0,neutral
adv_004,adversarial,34,9,0.0,neutral
adv_004,adversarial,34,10,-0.0666368802388509,bridge
adv_004,adversarial,34,11,-0.05401301383972168,bridge
adv_004,adversarial,34,12,0.0,neutral
adv_004,adversarial,34,13,0.0,neutral
adv_004,adversarial,34,14,-0.06371869146823883,bridge
adv_004,adversarial,34,15,0.0,neutral
adv_004,adversarial,34,16,0.0,neutral
adv_004,adversarial,34,17,-0.05735129117965698,bridge
adv_004,adversarial,34,18,0.0,neutral
adv_004,adversarial,34,19,0.043472349643707275,cone
adv_004,adversarial,34,20,-0.11492049694061279,bridge
adv_004,adversarial,34,21,0.0521240234375,cone
adv_004,adversarial,34,22,0.0,neutral
adv_004,adversarial,34,23,0.0,neutral
adv_004,adversarial,34,24,0.0,neutral
adv_004,adversarial,34,25,0.0,neutral
adv_004,adversarial,34,26,0.0,neutral
adv_004,adversarial,34,27,-0.06406211853027344,bridge
adv_004,adversarial,34,28,0.0,neutral
adv_004,adversarial,34,29,0.0,neutral
adv_004,adversarial,34,30,0.0,neutral
adv_004,adversarial,34,31,0.0,neutral
adv_004,adversarial,35,0,0.0,neutral
adv_004,adversarial,35,1,0.0,neutral
adv_004,adversarial,35,2,0.0,neutral
adv_004,adversarial,35,3,0.0,neutral
adv_004,adversarial,35,4,0.0,neutral
adv_004,adversarial,35,5,0.0020690560340881348,neutral
adv_004,adversarial,35,6,0.0,neutral
adv_004,adversarial,35,7,0.0,neutral
adv_004,adversarial,35,8,0.0,neutral
adv_004,adversarial,35,9,-0.058190882205963135,bridge
adv_004,adversarial,35,10,0.0,neutral
adv_004,adversarial,35,11,0.0,neutral
adv_004,adversarial,35,12,0.0,neutral
adv_004,adversarial,35,13,0.0,neutral
adv_004,adversarial,35,14,0.0,neutral
adv_004,adversarial,35,15,0.0,neutral
adv_004,adversarial,35,16,0.0,neutral
adv_004,adversarial,35,17,0.0,neutral
adv_004,adversarial,35,18,0.0,neutral
adv_004,adversarial,35,19,0.064697265625,cone
adv_004,adversarial,35,20,0.0,neutral
adv_004,adversarial,35,21,0.0,neutral
adv_004,adversarial,35,22,0.0,neutral
adv_004,adversarial,35,23,0.0,neutral
adv_004,adversarial,35,24,0.0,neutral
adv_004,adversarial,35,25,0.0,neutral
adv_004,adversarial,35,26,0.0,neutral
adv_004,adversarial,35,27,0.0,neutral
adv_004,adversarial,35,28,-0.0010952353477478027,neutral
adv_004,adversarial,35,29,0.0,neutral
adv_004,adversarial,35,30,0.0,neutral
adv_004,adversarial,35,31,0.0,neutral
adv_005,adversarial,0,0,0.0,neutral
adv_005,adversarial,0,1,0.0,neutral
adv_005,adversarial,0,2,0.0,neutral
adv_005,adversarial,0,3,0.0,neutral
adv_005,adversarial,0,4,0.026978731155395508,neutral
adv_005,adversarial,0,5,0.0,neutral
adv_005,adversarial,0,6,-4.708766937255859e-06,neutral
adv_005,adversarial,0,7,0.0,neutral
adv_005,adversarial,0,8,0.0,neutral
adv_005,adversarial,0,9,0.0,neutral
adv_005,adversarial,0,10,-0.0018982738256454468,neutral
adv_005,adversarial,0,11,-0.0010828631264822863,neutral
adv_005,adversarial,0,12,-0.002144543329874682,neutral
adv_005,adversarial,0,13,0.0,neutral
adv_005,adversarial,0,14,0.04241814613342285,cone
adv_005,adversarial,0,15,0.0,neutral
adv_005,adversarial,0,16,0.0,neutral
adv_005,adversarial,0,17,-0.0008089900016784723,neutral
adv_005,adversarial,0,18,0.0,neutral
adv_005,adversarial,0,19,3.707408905029297e-05,neutral
adv_005,adversarial,0,20,-0.004738986492156982,neutral
adv_005,adversarial,0,21,0.0,neutral
adv_005,adversarial,0,22,0.0,neutral
adv_005,adversarial,0,23,-0.0063052872816721645,neutral
adv_005,adversarial,0,24,-0.0002943277359008789,neutral
adv_005,adversarial,0,25,0.00013127923011779785,neutral
adv_005,adversarial,0,26,0.0,neutral
adv_005,adversarial,0,27,0.051513671875,cone
adv_005,adversarial,0,28,0.0,neutral
adv_005,adversarial,0,29,0.0,neutral
adv_005,adversarial,0,30,0.0,neutral
adv_005,adversarial,0,31,-0.00012730360031128207,neutral
adv_005,adversarial,1,0,0.0,neutral
adv_005,adversarial,1,1,-0.0009837150573730469,neutral
adv_005,adversarial,1,2,0.0,neutral
adv_005,adversarial,1,3,0.011613428592681885,neutral
adv_005,adversarial,1,4,0.0,neutral
adv_005,adversarial,1,5,0.00017815828323364258,neutral
adv_005,adversarial,1,6,-0.0023241639137268066,neutral
adv_005,adversarial,1,7,-0.0005078315734863281,neutral
adv_005,adversarial,1,8,-0.0022226572036743164,neutral
adv_005,adversarial,1,9,0.0,neutral
adv_005,adversarial,1,10,-0.004687130451202393,neutral
adv_005,adversarial,1,11,-0.05160015821456909,bridge
adv_005,adversarial,1,12,0.0,neutral
adv_005,adversarial,1,13,0.0,neutral
adv_005,adversarial,1,14,0.00330352783203125,neutral
adv_005,adversarial,1,15,-0.0015774518251419067,neutral
