layer,head,mean_delta_h1,std_delta_h1,n_prompts,role,stability
10,26,-0.006526448329289754,0.02020234503118811,60,neutral,0.9
10,27,-0.0192988205783897,0.043394480649301494,60,neutral,0.6
10,28,0.0,0.0,60,neutral,1.0
10,29,-0.008037478393978543,0.02964850592315688,60,neutral,0.7833333333333333
10,30,-0.008368793295489417,0.03100117431319291,60,neutral,0.7333333333333333
10,31,-0.0240072230497996,0.032791301246428074,60,neutral,0.6333333333333333
11,0,0.003896626697646247,0.04067127244565737,60,neutral,0.6666666666666666
11,1,0.0,0.0,60,neutral,1.0
11,2,-0.010471311708291372,0.03423998231735132,60,neutral,0.65
11,3,-0.004197206430964999,0.015753918753123534,60,neutral,0.9333333333333333
11,4,-0.0059232895572980246,0.02966923813706308,60,neutral,0.7333333333333333
11,5,-0.029392404440376493,0.04867413400055526,60,bridge,0.55
11,6,-0.02107565033766958,0.04718942224557475,60,neutral,0.48333333333333334
11,7,-0.02356848005382788,0.045996230330942536,60,bridge,0.45
11,8,-0.053070545094826865,0.040402751178107106,60,bridge,0.75
11,9,-0.008713490267594656,0.02514663858843146,60,neutral,0.8833333333333333
11,10,-0.028428312006687363,0.03581315568717211,60,neutral,0.5333333333333333
11,11,-0.006127693447328749,0.0516537670978267,60,neutral,0.45
11,12,-0.021991559697522055,0.03562397287752028,60,neutral,0.6666666666666666
11,13,0.00313720703125,0.014052360097356487,60,neutral,0.95
11,14,-0.0005163359973165724,0.032584443656912765,60,neutral,0.7166666666666667
11,15,-0.01928866204288271,0.038525274417879944,60,neutral,0.5666666666666667
11,16,-0.05276828637317059,0.032614957794026594,60,bridge,0.7833333333333333
11,17,-0.023784428148988693,0.05515011339536762,60,bridge,0.5
11,18,-0.040897266219059626,0.03797596539142557,60,bridge,0.6
11,19,-0.011948362189152883,0.039295287461119974,60,neutral,0.6
11,20,-0.034625520019067664,0.03862685338630457,60,bridge,0.5333333333333333
11,21,-0.04236043547590573,0.03932134206733546,60,bridge,0.6
11,22,-0.04112303249656208,0.0450112561051682,60,bridge,0.65
11,23,-0.036788252835708954,0.039603427041584295,60,bridge,0.55
11,24,-0.004777569434157124,0.042647357299029416,60,neutral,0.6166666666666667
11,25,-0.0004540522893269857,0.007185654820010321,60,neutral,0.9833333333333333
11,26,-0.013075825873584974,0.046364890678786845,60,neutral,0.5833333333333334
11,27,-0.007537914227054576,0.045474495350352924,60,neutral,0.55
11,28,-0.008574713572077406,0.05550624175587629,60,neutral,0.45
11,29,-0.023962660873377766,0.04294448001709747,60,neutral,0.5166666666666667
11,30,-0.020974438968631954,0.04978974050686291,60,neutral,0.55
11,31,-0.019200091869742784,0.0373090104258399,60,neutral,0.5666666666666667
